0;5.69858e-006
1;6.06566e-006
2;5.26586e-006
3;9.57942e-006
4;1.31803e-005
5;2.59333e-005
6;1.30402e-005
7;2.22669e-005
8;9.67886e-006
9;0.0275484
10;1.00948e-005
11;0.0242538
12;3.06686e-005
13;7.48487e-006
14;8.81073e-006
15;7.98919e-006
16;1.28685e-005
17;8.59157e-006
18;9.64653e-006
19;1.02017e-005
20;5.6777e-006
21;5.21292e-006
22;6.4436e-006
23;5.54797e-006
24;4.47674e-006
25;2.6872e-006
26;2.30156e-006
27;3.72938e-006
28;3.13501e-006
29;3.84531e-006
30;5.94266e-006
31;5.85635e-006
32;1.07663e-005
33;5.92411e-006
34;2.48699e-005
35;8.93742e-006
36;1.24634e-005
37;4.08312e-006
38;6.27157e-006
39;6.59839e-006
40;4.22052e-006
41;5.20485e-006
42;4.67705e-006
43;6.0295e-006
44;3.88352e-006
45;1.94773e-006
46;1.71802e-006
47;2.21505e-006
48;2.73703e-006
49;2.92644e-006
50;1.79984e-005
51;4.32196e-005
52;1.43059e-005
53;0.0233076
54;3.22081e-005
55;7.51307e-006
56;1.32707e-005
57;0.0329641
58;6.37738e-006
59;9.86565e-006
60;1.66872e-005
61;1.57442e-005
62;2.10056e-005
63;1.3517e-005
64;8.71762e-006
65;8.0867e-006
66;7.54355e-006
67;1.02528e-005
68;1.40914e-005
69;2.26967e-005
70;4.27381e-006
71;1.27854e-005
72;5.11974e-006
73;4.16595e-006
74;1.95521e-005
75;4.58315e-006
76;4.4422e-006
77;3.32534e-006
78;1.22422e-005
79;5.28819e-006
80;1.44331e-005
81;7.50279e-006
82;9.94819e-006
83;6.41629e-006
84;9.95186e-006
85;9.98703e-006
86;1.01949e-005
87;6.04695e-006
88;3.0685e-005
89;1.28908e-005
90;1.93653e-005
91;1.54245e-005
92;7.5468e-006
93;0.0623854
94;0.00075465
95;2.06664e-005
96;1.00902e-005
97;6.6526e-006
98;6.52884e-006
99;0.02894
100;3.78991e-006
101;3.36414e-006
102;3.66027e-006
103;4.1638e-006
104;4.33104e-006
105;0.0795946
106;3.85677e-005
107;1.01888e-005
108;5.12678e-006
109;1.81483e-005
110;3.65224e-006
111;3.58469e-006
112;2.84491e-006
113;2.60094e-006
114;2.70319e-006
115;7.55546e-006
116;4.38395e-006
117;4.20983e-006
118;1.03499e-005
119;1.61141e-005
120;5.23493e-006
121;5.07614e-006
122;8.30978e-006
123;9.84422e-006
124;1.76995e-005
125;0.0298242
126;5.64965e-006
127;9.9044e-006
128;3.48436e-005
129;6.83536e-006
130;1.57907e-005
131;1.47448e-005
132;5.22699e-006
133;7.85615e-006
134;1.0662e-005
135;0.0167848
136;0.252358
137;7.12134e-006
138;0.0811526
139;0.233935
140;4.24207e-006
141;3.51972e-006
142;5.48476e-006
143;2.7308e-006
144;5.08947e-006
145;4.31322e-006
146;3.98695e-006
147;3.05602e-006
148;8.25735e-006
149;6.2423e-006
150;9.67966e-006
151;9.31117e-006
152;1.5549e-005
153;0.0131817
154;2.29221e-005
155;1.16797e-005
156;3.84921e-006
157;5.98934e-006
158;8.03966e-006
159;8.60938e-006
160;3.64347e-006
161;2.6791e-006
162;3.04985e-006
163;3.47151e-006
164;5.52138e-006
165;4.79609e-006
166;7.40097e-006
167;6.87435e-006
168;1.40219e-005
169;9.11055e-006
170;3.54338e-006
171;4.68669e-006
172;8.88497e-006
173;6.72796e-006
174;1.36559e-005
175;1.04672e-005
176;3.33651e-006
177;6.63156e-006
178;9.75822e-006
179;2.01599e-005
180;1.3249e-005
181;0.0882034
182;0.000448278
183;0.00115961
184;5.90363e-005
185;3.40671e-006
186;3.40463e-006
187;5.58938e-006
188;4.4533e-006
189;3.86227e-006
190;3.80501e-006
191;4.92941e-006
192;4.40544e-006
193;4.20212e-006
194;6.51798e-006
195;3.16046e-006
196;8.61302e-006
197;5.50104e-006
198;4.08669e-006
199;7.98894e-006
200;-0.00147639
201;-0.00071232
202;0.00199262
203;1.30787e-006
204;-0.00141333
205;-0.00294817
206;-0.00149348
207;0.000930448
208;-0.000606311
209;-0.000623632
210;-0.0018491
211;-0.000949011
212;-0.00196097
213;0.0023555
214;0.000959082
215;6.70035e-007
216;-0.00112596
217;-0.000177471
218;-0.00209374
219;1.63765e-005
220;0.00118072
221;0.000346711
222;0.00113927
223;0.00110722
224;0.00132064
225;0.00196922
226;0.000458467
227;0.000768634
228;0.000842414
229;0.00100828
230;0.00106725
231;-0.00282533
232;-0.00115785
233;0.000776028
234;0.00324303
235;5.25184e-005
236;-0.00068949
237;0.00144302
238;-0.00113633
239;-0.00114173
240;0.000876523
241;-0.00246674
242;-0.00364147
243;0.00154831
244;0.000475016
245;0.00180883
246;0.00122787
247;0.00168437
248;0.00147848
249;-0.00166013
250;-0.00227532
251;-0.000344884
252;0.00203938
253;0.000984928
254;0.000838206
255;-0.00260917
256;-0.000346872
257;0.00255566
258;0.00280526
259;-0.000463724
260;0.00405186
261;1.30352e-006
262;0.00226198
263;0.00198518
264;-0.0011117
265;-0.000923531
266;-0.00163965
267;-0.000917572
268;0.00154411
269;-0.00160057
270;0.00234583
271;0.00153408
272;-0.00155366
273;0.000793138
274;0.00117495
275;-5.17634e-006
276;-0.00158128
277;-0.000265521
278;-0.000446163
279;-0.000511045
280;0.000546029
281;-0.00132761
282;-5.63203e-006
283;0.002268
284;0.00110586
285;-0.000153876
286;-0.00026169
287;-0.000384323
288;-0.0025681
289;-0.00270573
290;0.000640397
291;0.00146607
292;-0.000790314
293;1.20143e-007
294;-0.00252426
295;-0.00169638
296;-0.000527187
297;-0.000713954
298;0.000641531
299;-0.000499115
300;0.00395551
301;0.000405669
302;0.000988473
303;-0.00209179
304;0.00201205
305;-0.00151749
306;0.00402314
307;-0.00163313
308;-0.00301125
309;-0.00101394
310;0.000986795
311;1.60082e-007
312;0.000195712
313;0.00204813
314;0.000114521
315;0.00401084
316;0.000100498
317;-0.00244759
318;-7.40741e-005
319;-0.000902581
320;0.00224977
321;0.000800054
322;0.000835003
323;-0.00143533
324;0.000635862
325;0.00377543
326;-0.00262597
327;-0.00147004
328;-0.000426233
329;0.000184913
330;0.00178287
331;-0.00100798
332;0.00236986
333;0.00293766
334;0.000800349
335;0.00317177
336;-0.00304291
337;0.00289941
338;0.00134787
339;0.00266971
340;0.000818547
341;0.00165512
342;-0.00169565
343;0.000706683
344;0.000491924
345;-0.00259022
346;0.00367507
347;0.000417593
348;0.00198953
349;-0.00182041
350;0.00208082
351;0.00291862
352;0.000753094
353;0.000544956
354;-0.0028261
355;0.00060645
356;-0.00212363
357;-0.00148838
358;-0.00197647
359;0.000959154
360;-0.00566279
361;0.00489283
362;-0.00121163
363;-0.00262107
364;-0.00289291
365;-0.00140204
366;0.00400426
367;0.00129831
368;0.00161056
369;0.00114096
370;-0.00296492
371;-0.000893239
372;-0.000171439
373;-0.000708597
374;-0.000777102
375;-0.000892842
376;0.00135395
377;-0.00223329
378;-0.00054598
379;-0.000732947
380;0.000366465
381;-0.00155559
382;0.0034591
383;0.00219158
384;0.000849211
385;0.00149161
386;0.00130946
387;-0.00151
388;0.00106018
389;1.51295e-005
390;-0.000294899
391;-0.00125808
392;-0.00375583
393;0.00204265
394;-0.000588772
395;0.0013322
396;0.00209982
397;-0.00282427
398;-0.00398819
399;0.00335633
400;-0.000879108
401;0.00125678
402;0.00154868
403;0.000792603
404;-0.00154993
405;0.00317593
406;0.00164122
407;0.00646797
408;-0.000115422
409;-0.00102788
410;0.000847624
411;-0.000349711
412;0.00295237
413;-0.000622352
414;-0.00143939
415;0.000861568
416;-0.00115067
417;-0.000107357
418;0.00154082
419;0.00160023
420;-8.14828e-005
421;0.00104446
422;-0.00243917
423;0.000486181
424;-0.000943454
425;-0.0038402
426;0.00216772
427;-0.000388306
428;-0.00105505
429;0.000328097
430;0.00222624
431;0.000288485
432;-0.000942274
433;0.000389479
434;0.00367051
435;-0.0015333
436;-0.00270145
437;0.00233514
438;0.000229639
439;-0.00193247
440;-0.0001739
441;-0.000829103
442;-0.00221424
443;-0.00100834
444;0.00019178
445;-0.00470834
446;0.00123918
447;-0.000661398
448;-0.00129566
449;0.00230089
450;-0.00148998
451;0.00134224
452;0.00107054
453;0.0032669
454;0.00141004
455;-0.00139968
456;-0.00097745
457;0.00117887
458;-0.000625884
459;-0.00424087
460;0.00170346
461;-3.92187e-007
462;-0.000892237
463;0.000138677
464;0.00241826
465;0.000337651
466;0.00112576
467;-0.00135277
468;-0.00124127
469;-0.00267945
470;0.000962051
471;0.00030887
472;0.00129127
473;-0.00509699
474;-0.00273696
475;0.00147498
476;-0.00202354
477;0.000522672
478;0.00110064
479;-0.0024432
480;0.000478551
481;-0.00157932
482;0.00130754
483;-0.000327132
484;-0.000562488
485;-0.00088341
486;0.0028579
487;-0.00257603
488;-0.00105714
489;0.00247799
490;-0.00134502
491;0.00471249
492;-0.000744774
493;0.000260936
494;-0.000114653
495;0.000951034
496;0.000908879
497;-0.000269202
498;-0.0022445
499;0.00188588
500;-0.00355824
501;0.00111656
502;0.00130505
503;0.00223624
504;-0.0010653
505;-0.000501383
506;-0.000698526
507;-0.000445991
508;0.00177951
509;-0.00128942
510;0.000328812
511;-0.00175011
512;-0.000446342
513;-0.00125592
514;0.00106855
515;-1.64332e-006
516;-0.00191357
517;0.001976
518;0.00105605
519;-0.00300145
520;0.00113294
521;0.00327673
522;0.000661713
523;0.00281783
524;0.00180282
525;-0.00406536
526;3.61056e-005
527;-0.00206353
528;-0.000751288
529;-0.00152503
530;0.00114353
531;-0.00206215
532;-0.00317217
533;5.99441e-007
534;-0.00148849
535;0.00193864
536;-0.000507103
537;0.00145278
538;-0.00335035
539;-0.00117987
540;0.000461671
541;-0.00270526
542;0.000995417
543;-0.000180949
544;-0.00464174
545;-0.00101399
546;0.00130755
547;0.000533854
548;-0.00020464
549;-0.00144631
550;-0.00177827
551;0.00155122
552;-0.00199291
553;-0.000419837
554;-0.0012455
555;-0.00117008
556;-0.000494047
557;0.000281887
558;0.00518672
559;0.00189019
560;0.00037574
561;-0.000116784
562;0.00106085
563;0.00124518
564;-0.00291173
565;0.00376891
566;0.00183263
567;-0.000978378
568;-0.00115565
569;0.00312168
570;-0.00291115
571;-0.00346391
572;0.00210334
573;-0.000421305
574;-0.000283411
575;0.0011475
576;-0.00156254
577;0.0040593
578;0.000573121
579;-0.00234586
580;-0.00320696
581;-0.00291176
582;-0.00131078
583;0.001342
584;-0.0008593
585;-0.00134382
586;2.64063e-005
587;-0.000177203
588;0.00134016
589;-0.0022633
590;0.00179133
591;-4.2023e-005
592;-0.000603343
593;-0.00184883
594;-0.00276582
595;-0.00142131
596;0.00175153
597;-0.00063866
598;-0.00198624
599;2.32058e-007
600;-0.00156611
601;-0.00112768
602;-0.000863835
603;0.000976725
604;0.00199836
605;0.00140747
606;0.000722293
607;0.000553778
608;0.0030853
609;-0.000569969
610;0.00125968
611;-0.000649079
612;0.000975246
613;-0.00192241
614;-0.000567795
615;-0.00202252
616;-0.00259424
617;-0.00104037
618;0.000995117
619;0.000360732
620;0.00036967
621;-0.00306422
622;-0.00239191
623;0.00115465
624;-0.00111352
625;-0.000967151
626;0.00256311
627;0.00176818
628;-0.000300264
629;-0.000527374
630;-0.00339762
631;-0.00238958
632;-0.00117074
633;-0.00254953
634;1.29171e-006
635;0.00259942
636;-0.00147797
637;-0.00109471
638;-0.00238574
639;2.05005e-006
640;-0.00153801
641;-0.000207524
642;-0.000170478
643;0.00168883
644;0.00205406
645;-0.00210955
646;0.00167611
647;-9.10414e-006
648;0.00206868
649;-0.00115962
650;0.00290694
651;-0.00146896
652;0.000133972
653;9.30712e-005
654;0.00045484
655;-0.000184497
656;-0.00285779
657;-0.00275721
658;-0.00194657
659;0.00196445
660;0.00467679
661;0.000124526
662;0.000576528
663;-0.000213647
664;0.00200716
665;0.00236911
666;0.000913131
667;-0.00101454
668;-0.000838391
669;-0.00118128
670;-0.00152029
671;0.00323385
672;9.80661e-006
673;0.00296503
674;-0.00214748
675;5.32056e-005
676;-6.21896e-007
677;-0.000242808
678;-0.00488165
679;0.00247334
680;0.000546509
681;0.000970965
682;-6.55806e-007
683;-0.00300779
684;1.01459e-006
685;0.00158594
686;0.000189934
687;0.000625266
688;-0.00539455
689;-0.00195561
690;-0.00217883
691;-0.00245396
692;-0.00153956
693;0.00147328
694;2.1343e-006
695;-0.000809418
696;5.88103e-006
697;-2.29986e-006
698;0.00231392
699;-0.00322991
